tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
fraggfn_6td3,best_candidate,11,11,55,5,-6.3511500000000005,O=c1nc(-c2ccncc2-c2ccc(-c3cccc(-n4c5nc(=O)[nH]c(=O)c-5nc5ccccc54)c3)cc2)cc[nH]1,O=c1nc(-c2ccncc2-c2ccc(-c3cccc(-n4c5nc(=O)[nH]c(=O)c-5nc5ccc(-c6cncnc6)cc54)c3)cc2)cc[nH]1
fraggfn_6td3,best_candidate,12,12,60,5,-6.26128,O=c1nc2[nH]c3cc(-n4ccc(C5CC(c6ccc[nH]6)CCC5n5c6nc(=O)[nH]c(=O)c-6nc6ccccc65)n4)ccc3nc-2c(=O)[nH]1,O=C(NO)c1cn(-c2ccc3nc4c(=O)[nH]c(=O)nc-4[nH]c3c2)nc1C1CC(c2ccc[nH]2)CCC1n1c2nc(=O)[nH]c(=O)c-2nc2ccccc21
fraggfn_6td3,best_candidate,13,13,65,5,-6.2388,O=c1nc2n(C3CCC(c4ccccn4)O3)c3cc(C4CCOC(c5ccc6ccccc6c5)C4)ccc3nc-2c(=O)[nH]1,O=c1nc2n(C3OC(c4ccccn4)CC3C3CCCCO3)c3cc(C4CCOC(c5ccc6ccccc6c5)C4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,14,14,70,5,-6.23803,O=c1nc2[nH]c3ccc(C4CCC(c5c[nH]c(-c6ccccn6)c5)N4c4ccc5ccccc5c4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(C4CCC(c5c[nH]c(-c6cccc(-c7ccc[nH]7)n6)c5)N4c4ccc5ccccc5c4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,15,15,75,5,-6.2363800000000005,CNC(=O)C1CC(c2ccccc2)CC(C2CCC(c3ccc4ccccc4c3)O2)C1,CNC(=O)C1CC(c2ccccc2)C(c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)C(C2CCC(c3ccc4ccccc4c3)O2)C1
fraggfn_6td3,best_candidate,16,16,80,5,-6.2142100000000005,O=c1nc2[nH]c3cc(C4CCCC(n5cccn5)C4)c(C4CCCCC4c4ccccc4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CCCC(n5nccc5O)C4)c(C4CCCCC4c4ccccc4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,17,17,85,5,-6.189749999999999,CNc1cc(-c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)cnc1C1CCCCC1c1ccccn1,CNc1cc(-c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)c(-c2ccccc2)nc1C1CCCCC1c1ccccn1
fraggfn_6td3,best_candidate,18,18,90,5,-6.1211199999999995,O=c1nc2[nH]c3cc(C4CC(n5c6nc(=O)[nH]c(=O)c-6nc6ccccc65)CCC4c4c[nH]c([PH](=O)[O-])c4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CC(n5c6nc(=O)[nH]c(=O)c-6nc6ccccc65)C(CS)CC4c4c[nH]c([PH](=O)[O-])c4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,19,19,95,5,-6.0997699999999995,O=c1nc2[nH]c3ccc(N4CCCC(C5CNCCC5C5CCCC(C6CCCCC6)C5)C4)cc3nc-2c(=O)[nH]1,O=c1nc(N2CCC(C3CCCC(C4CCCCC4)C3)C(C3CCCN(c4ccc5[nH]c6nc(=O)[nH]c(=O)c-6nc5c4)C3)C2)cc[nH]1
fraggfn_6td3,best_candidate,20,20,100,5,-6.08573,O=c1nc2[nH]c3ccc(-c4cc(C5CCCCC5)cc(-n5c6nc(=O)[nH]c(=O)c-6nc6ccc(C7CCCCC7)cc65)c4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4cc(C5CCCCC5c5ccc6ccccc6c5)cc(-n5c6nc(=O)[nH]c(=O)c-6nc6ccc(C7CCCCC7)cc65)c4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,21,21,105,5,-6.082840000000001,O=c1nc2[nH]c3ccc(-c4c(COc5ccc6ccccc6c5)ccnc4-c4cc[nH]n4)cc3nc-2c(=O)[nH]1,O=c1nc2n(-c3ccccc3)c3ccc(-c4c(COc5ccc6ccccc6c5)ccnc4-c4cc[nH]n4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,22,22,110,5,-6.08216,O=c1nc2[nH]c3cc(C4CCC(Cl)N4)c(OCc4cc[nH]n4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CCC(Cl)N4)c(OCc4n[nH]cc4C4CCCCC4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,23,23,115,5,-6.0785800000000005,c1ccc(C2CCC(C3CCCCC3C3CCCC(c4ccc5ccccc5c4)O3)N2)cc1,O=c1nc2[nH]c3ccc(-c4cccc(C5CCC(C6CCCCC6C6CCCC(c7ccc8ccccc8c7)O6)N5)c4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,24,24,120,5,-6.071350000000001,O=c1nc2[nH]c3cc(-n4cnc5c(=O)[nH]c(C6COC(c7nc(-c8ccccc8)cs7)C6)nc54)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(-n4cnc5c(=O)[nH]c(C6COC(c7nc(-c8ccccc8)cs7)C6C6CCCO6)nc54)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,25,25,125,5,-6.07069,O=c1nc2[nH]c3ccc(-c4c(-c5cn[nH]c5)cc([PH](=O)O)nc4C4CCCCO4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4c(-c5cn[nH]c5)cc([PH](=O)O)nc4C4CC(c5ccccc5)CCO4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,26,26,130,5,-6.053559999999999,c1cc(-c2c[nH]c3ccccc23)nc(C2CCC(c3ccnc(C4CCCCO4)c3)N2)c1,c1cc(-c2c[nH]c3ccccc23)nc(C2CCC(c3ccnc(C4OCCCC4C4CCCCO4)c3)N2)c1
fraggfn_6td3,best_candidate,27,27,135,5,-6.01892,O=c1nc2n(C3CCNC3)c3ccc(C4CC(c5cccnc5)CCC4c4cc[nH]c4)cc3nc-2c(=O)[nH]1,O=c1nc2n(C3CCNC3)c3ccc(C4CC(c5cccnc5-c5cccnc5)CCC4c4cc[nH]c4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,28,28,140,5,-5.99704,O=c1nc2[nH]c3ccc(-c4cn(-c5ccncc5)nc4-c4cccc(C(F)(F)F)c4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4c(-c5cccc(C(F)(F)F)c5)nn(-c5ccncc5)c4[N+](=O)[O-])cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,29,29,145,5,-5.994859999999999,O=c1nc2[nH]c3ccc(C4CC(C5C=CCCC5)C(c5cc[nH]n5)CC4c4ccccc4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(C4CC(C5C=CCCC5)C(c5cc[nH]n5)C(C5CCOC5)C4c4ccccc4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,30,30,150,5,-5.9872700000000005,Fc1cnn(-c2c[nH]c3ccccc23)c1-c1ccnc(-c2ccccc2)n1,O=c1nc2n(-c3cccc(-c4nccc(-c5c(F)cnn5-c5c[nH]c6ccccc56)n4)c3)c3ccccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,31,31,155,5,-5.979159999999999,O=CNN1C=CCC(C2CCC(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C(c3ccccn3)C2)=C1,O=CNN1C=CCC(C2CCC(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C(c3ncccc3-c3ccccn3)C2)=C1
fraggfn_6td3,best_candidate,32,32,160,5,-5.97787,O=C([O-])C1CCC(C2CCCC(c3ccc4[nH]c5nc(=O)[nH]c(=O)c-5nc4c3)C2c2ccccc2)CC1,[NH3+]CC1CC(c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)C(c2ccccc2)C(C2CCC(C(=O)[O-])CC2)C1
fraggfn_6td3,best_candidate,33,33,165,5,-5.96781,O=c1nc2n(N3C=CCC(C4CC(c5ccccn5)CO4)=C3)c3ccc(C4CCOC4)cc3nc-2c(=O)[nH]1,O=c1nc2n(N3C=CCC(C4CC(c5cccc(-c6ccc[nH]6)n5)CO4)=C3)c3ccc(C4CCOC4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,34,34,170,5,-5.9666,O=c1nc2[nH]c3ccc(C4CCCC(c5ccnc(-n6cc(-c7nc8[nH]cnc8c(=O)[nH]7)c(=O)[nH]c6=O)c5)C4)cc3nc-2c(=O)[nH]1,O=c1nc(C2CCC(c3ccnc(-n4cc(-c5nc6[nH]cnc6c(=O)[nH]5)c(=O)[nH]c4=O)c3)CC2c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)cc[nH]1
fraggfn_6td3,best_candidate,35,35,175,5,-5.961790000000001,c1ccc2cc(C3CCCC(C4C(c5cn[nH]c5)CCOC4c4c[nH]c5ccccc45)O3)ccc2c1,O=c1nc2[nH]c3cc(-c4cc(C5CCCC(C6C(c7cn[nH]c7)CCOC6c6c[nH]c7ccccc67)O5)cc5ccccc45)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,36,36,180,5,-5.95587,O=c1ccn(C2CC(C3CCC(c4ccc5ccccc5c4)CC3)CCC2C2CCCCO2)c(=O)[nH]1,O=c1ccn(C2C(C3CCCCO3)CCC(C3CCC(c4ccc5ccccc5c4)CC3)C2c2ccncn2)c(=O)[nH]1
fraggfn_6td3,best_candidate,37,37,185,5,-5.954219999999999,c1ccc(-c2n[nH]cc2-c2cccc(C3CCC(c4ccc5ccccc5c4)O3)n2)nc1,c1cc(-c2c[nH]nc2-c2cc(-c3cccc4ccccc34)ccn2)nc(C2CCC(c3ccc4ccccc4c3)O2)c1
fraggfn_6td3,best_candidate,38,38,190,5,-5.94603,O=c1nc2[nH]c3ccc(-c4ccc(C5CCCCC5N5CCNCC5)cc4C4CCCCO4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4ccc(C5CCCCC5N5CCN(c6ccccn6)CC5)cc4C4CCCCO4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,39,39,195,5,-5.922409999999999,[NH3+]Cc1cc(-c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)ccc1C1COCCC1I,[NH3+]Cc1c(C2COCCC2I)ccc(-c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)c1C1CC=CCC1
fraggfn_6td3,best_candidate,40,40,200,5,-5.918220000000001,CC=CC1CC(c2ccccc2)OC1C1CCOC(c2ccccc2)C1,CC=CC1CC(c2ccccc2)OC1C1CC(c2ccccc2)OCC1c1ccc2[nH]c3nc(=O)[nH]c(=O)c-3nc2c1
fraggfn_6td3,best_candidate,41,41,205,5,-5.910559999999999,O=c1nc2n(N3C=CCC(C4CCCOC4)=C3)c3cc(-c4cn(C5CCCCC5)c(=O)[nH]c4=O)ccc3nc-2c(=O)[nH]1,O=c1nc2n(N3C=CCC(C4CCCOC4c4nc5c(c(=O)[nH]4)NCCN5)=C3)c3cc(-c4cn(C5CCCCC5)c(=O)[nH]c4=O)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,42,42,210,5,-5.90395,O=c1nc2[nH]c3cc(-c4ccc(-c5cccc6ccccc56)c(-c5ccc[n+](-c6ccccn6)c5)n4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(-c4ccc(-c5cccc6ccccc56)c(-c5ccc[n+](-c6ccc(C7CCCO7)cn6)c5)n4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,43,43,215,5,-5.89816,O=c1nc2n(-c3cn(-c4cccs4)c(=O)[nH]c3=O)c3cc(C4CCC(c5ccccc5)CC4)ccc3nc-2c(=O)[nH]1,O=c1nc2n(-c3cn(-c4cccs4)c(=O)[nH]c3=O)c3cc(C4CCC(c5cccc(-c6nccs6)c5)CC4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,44,44,220,5,-5.89503,O=c1nc2[nH]c3ccc(-c4[nH]nc(C5COCCC5[n+]5ccccc5)c4C4CCCO4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4c(C5CCCO5)c(C5COCCC5[n+]5ccccc5)nn4-c4ccc5nc6c(=O)[nH]c(=O)nc-6[nH]c5c4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,45,45,225,5,-5.89073,O=C(NCC1CCC(n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)N1c1ccccc1)c1nc2c(c(=O)[nH]1)NCCN2,O=C(NCC1CC(C2CCCN2)C(n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)N1c1ccccc1)c1nc2c(c(=O)[nH]1)NCCN2
fraggfn_6td3,best_candidate,46,46,230,5,-5.87075,O=c1nc2n(N3CCC(c4ccc(C5CCCCC5N5CCOCC5)cc4)C3)c3ccccc3nc-2c(=O)[nH]1,O=c1nc2n(N3CCC(c4ccc(C5CCCCC5N5CCOCC5)cc4)C3)c3cc(C4CC=CCC4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,47,47,235,5,-5.864439999999999,O=c1nc2n(-c3cccc(-c4ccc(CO)cn4)c3)c3cc(CS)ccc3nc-2c(=O)[nH]1,O=c1nc2n(-c3cccc(-c4ccc(COc5c[nH]c6ccccc56)cn4)c3)c3cc(CS)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,48,48,240,5,-5.85848,O=c1nc2[nH]c3cc(-c4n[nH]cc4C4CCC(c5ncccc5-n5cccn5)O4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(-c4n[nH]cc4C4CC(c5cccc6ccccc56)C(c5ncccc5-n5cccn5)O4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,49,49,245,5,-5.8478200000000005,O=c1nc2[nH]c3cc(C4CC(c5ccccc5)CCC4c4cccc(-c5cc[nH]c5)c4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CC(c5ccccc5S(=O)(=O)O)CCC4c4cccc(-c5cc[nH]c5)c4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,50,50,250,5,-5.84577,O=c1[nH]c(C2NCCC2c2cc(-c3cn[nH]c3)c3ccccc3c2)nc2c1ncn2C1CCCCC1,O=c1[nH]c(-c2[nH]ncc2-c2cc(C3CCNC3c3nc4c(ncn4C4CCCCC4)c(=O)[nH]3)cc3ccccc23)nc2[nH]cnc12
fraggfn_6td3,best_candidate,51,51,255,5,-5.842780000000001,O=c1[nH]c(C2CCCCC2c2ccc(C3CCCCC3)cc2-c2c[nH]c3ccccc23)nc2c1NCCN2,O=c1[nH]c(C2CCCCC2c2ccc(C3CCC(c4ccncc4)CC3)cc2-c2c[nH]c3ccccc23)nc2c1NCCN2
fraggfn_6td3,best_candidate,52,52,260,5,-5.842099999999999,O=c1nc2[nH]c3ccc(C4CCC(c5cccc(N6CCCCC6)c5)CC4C4CCCCC4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(C4CCC(c5cc(N6CCCCC6)ccc5-c5ncnc6[nH]cnc56)CC4C4CCCCC4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,53,53,265,5,-5.839390000000001,C1=C(c2ncnc3[nH]cnc23)CCC(c2cccc(N3CCCC3)n2)C1C1CCCCC1,O=c1nc2[nH]c3ccc(C4CCCCC4C4C=C(c5ncnc6[nH]cnc56)CCC4c4cccc(N5CCCC5)n4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,54,54,270,5,-5.8353399999999995,O=c1nc(-c2cncc(-c3ccccc3-c3cccc(-c4ccc5nc6c(=O)[nH]c(=O)nc-6[nH]c5c4)c3)c2)cc[nH]1,O=c1nc(-c2cncc(-c3c(-c4ccccc4)cccc3-c3cccc(-c4ccc5nc6c(=O)[nH]c(=O)nc-6[nH]c5c4)c3)c2)cc[nH]1
fraggfn_6td3,best_candidate,55,55,275,5,-5.830489999999999,O=c1nc2n(-c3cccc(C4CCC(c5ccccc5)OC4)c3)c3cc(C4CCCCC4)ccc3nc-2c(=O)[nH]1,O=c1nc2n(-c3cccc(C4CCC(c5ccccc5)OC4)c3)c3cc(C4CCCCC4C4CCOC4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,56,56,280,5,-5.82841,O=c1nc2[nH]c3cc(C4CCCC(n5nccc5-c5ccnc(-c6ccccn6)n5)C4)ccc3nc-2c(=O)[nH]1,O=C([O-])c1cc(-c2ccnc(-c3ccccn3)n2)n(C2CCCC(c3ccc4nc5c(=O)[nH]c(=O)nc-5[nH]c4c3)C2)n1
fraggfn_6td3,best_candidate,57,57,285,5,-5.82782,O=c1nc2[nH]c3cc(-c4cc(CCc5ncccn5)ccc4C4=CCCCC4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(-c4cc(CCc5nccc(-c6ccccc6)n5)ccc4C4=CCCCC4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,58,58,290,5,-5.82399,c1cc(C2CCCC(C3CCCOC3C3CCCCC3c3cncnc3)C2)ccn1,O=c1nc2n(-c3cc(C4CCCC(C5CCCOC5C5CCCCC5c5cncnc5)C4)ccn3)c3ccccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,59,59,295,5,-5.81858,O=c1[nH]c(C2CCCCC2)nc2c1ncn2-c1cc(-c2ccccc2)ccc1-c1cncnc1,O=c1[nH]c(C2CCCCC2)nc2c1ncn2-c1cc(-c2ccccc2)c(C2CCCCC2)cc1-c1cncnc1
fraggfn_6td3,best_candidate,60,60,300,5,-5.81829,C[SH+]C1CCC(C2CCCC(c3ccnc(-n4c5nc(=O)[nH]c(=O)c-5nc5ccccc54)c3)C2)CC1,C[SH+]C1CCC(C2CCCC(c3ccnc(-n4c5nc(=O)[nH]c(=O)c-5nc5ccc(-c6ccc7nc8c(=O)[nH]c(=O)nc-8[nH]c7c6)cc54)c3)C2)CC1
fraggfn_6td3,best_candidate,61,61,305,5,-5.8133099999999995,O=C(Nc1ccccn1)C1C(c2ccccc2)CCOC1c1cccc2ccccc12,O=C(Nc1ccccn1)C1C(c2cccc(-c3ccc4nc5c(=O)[nH]c(=O)nc-5[nH]c4c3)c2)CCOC1c1cccc2ccccc12
fraggfn_6td3,best_candidate,62,62,310,5,-5.8095,O=c1nc2[nH]c3cc(C4CCC(c5ccccc5)C(c5nccc(-c6cn[nH]c6)n5)O4)ccc3nc-2c(=O)[nH]1,NS(=O)(=O)C1CC(c2ccccc2)C(c2nccc(-c3cn[nH]c3)n2)OC1c1ccc2nc3c(=O)[nH]c(=O)nc-3[nH]c2c1
fraggfn_6td3,best_candidate,63,63,315,5,-5.7939300000000005,O=c1[nH]c(C2CCC(c3c[nH]c4ccccc34)CC2c2ncccn2)nc2c1ncn2C1CCCCC1,O=c1[nH]c(C2C(c3ncccn3)CC(c3c[nH]c4ccccc34)CC2c2c[nH]c3ccccc23)nc2c1ncn2C1CCCCC1
fraggfn_6td3,best_candidate,64,64,320,5,-5.7934600000000005,O=c1nc2[nH]c3cc(C4CCC(C5CCCC(n6c7nc(=O)[nH]c(=O)c-7nc7ccccc76)C5)N4C4CCCOC4)ccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CCC(C5CCCC(n6c7nc(=O)[nH]c(=O)c-7nc7ccccc76)C5)N4C4COCC(C5=CNC=CC5)C4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,65,65,325,5,-5.7930600000000005,O=C(NCc1cccc(C2CC(c3cccnc3)CCO2)n1)n1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,O=C(NCc1cccc(C2CC(c3ccc(-c4ccccc4)nc3)CCO2)n1)n1c2nc(=O)[nH]c(=O)c-2nc2ccccc21
fraggfn_6td3,best_candidate,66,66,330,5,-5.788690000000001,O=c1nc2[nH]c3cc(C4CNc5nc[nH]c(=O)c5N4)c(C4=CN(C5CC=C(C6CCCN6)CC5)C=CC4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(C4CNc5nc[nH]c(=O)c5N4)c(C4=CN(C5CCC(C6CCCN6)=CC5c5ccccc5)C=CC4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,67,67,335,5,-5.78769,CC(=O)Nc1cc2[nH]c3nc(=O)[nH]c(=O)c-3nc2cc1-c1cc(-c2ccccc2C2CCCCC2)n[nH]1,CC(=O)Nc1cc2[nH]c3nc(=O)[nH]c(=O)c-3nc2cc1-c1[nH]nc(-c2ccccc2C2CCCCC2)c1-c1ccccc1
fraggfn_6td3,best_candidate,68,68,340,5,-5.78385,O=c1nc2n(-c3cccc(-c4cccnc4)n3)c3ccc(C4CCCCC4O)cc3nc-2c(=O)[nH]1,O=c1nc2n(-c3cccc(-c4ccc(C5CCCO5)nc4)n3)c3ccc(C4CCCCC4O)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,69,69,345,5,-5.769910000000001,O=c1nc2n(C3CCC(C4COCC4C4CCC(c5ccccc5)CC4)CC3)c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3cc(-c4ccc5nc6c(=O)[nH]c(=O)nc-6n(C6CCC(C7COCC7C7CCC(c8ccccc8)CC7)CC6)c5c4)ccc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,70,70,350,5,-5.76662,O=c1nc2[nH]c3ccc(-c4cc(-c5c[nH]c(-c6cc[nH]n6)c5)ccc4-c4ccn[nH]4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4cc(-c5c[nH]c(-c6cc(C7CNc8nc[nH]c(=O)c8N7)[nH]n6)c5)ccc4-c4ccn[nH]4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,71,71,355,5,-5.74089,O=c1nc2[nH]c3ccc(-c4ncccc4-c4ccccc4CNc4ccccc4)cc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccc(-c4nc(C5CCCOC5)ccc4-c4ccccc4CNc4ccccc4)cc3nc-2c(=O)[nH]1
fraggfn_6td3,best_candidate,72,72,360,5,-5.73981,CNC(=O)n1c2nc(=O)[nH]c(=O)c-2nc2cc([NH+]3CCOCC3)c(-c3ccccc3-c3ccn[nH]3)cc21,O=C(NCc1ccc2[nH]c3nc(=O)[nH]c(=O)c-3nc2c1)n1c2nc(=O)[nH]c(=O)c-2nc2cc([NH+]3CCOCC3)c(-c3ccccc3-c3ccn[nH]3)cc21
fraggfn_6td3,best_candidate,73,73,365,5,-5.738999999999999,O=c1[nH]c(C2CC(c3csc(-c4ccc5ccccc5c4)n3)C(n3cnc4cncnc43)CO2)nc2c1NCCN2,O=c1[nH]c(C2CC(c3csc(-c4ccc5ccccc5c4)n3)C(n3cnc4c(-n5cccnc5=O)ncnc43)CO2)nc2c1NCCN2
fraggfn_6td3,best_candidate,74,74,370,5,-5.73029,c1cc(-c2ccc3ccccc3c2)cc(C2CCCC(c3cccc(-c4ccc5ccccc5c4)n3)C2)c1,CC1C(c2cccc(-c3ccc4ccccc4c3)c2)CCCC1c1cccc(-c2ccc3ccccc3c2)n1
fraggfn_6td3,best_candidate,75,75,375,5,-5.726709999999999,C1=CN(c2ccc(C3=CN(c4ccccn4)C=CC3)cc2-c2ccccc2)C=CC1,C1=CN(c2ccc(C3=CN(c4ccccn4)C=CC3)cc2-c2ccccc2C2CCCCC2)C=CC1
